管線材質	ORDER_SEQ	0	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	-	A	B	D	E	合計.1	-.1	A.1	B.1	D.1	E.1	需求總計	-.2	A.2	B.2	D.2	E.2	缺料總計	先不領	可領料	CHECK	-.3	A.3	B.3	D.3	E.3	領料總計	7/2	7/9	7/11	8/15	Unnamed: 47	7/2.1	7/10	8/15.1	Unnamed: 51	7/2.2	7/10.1	7/11.1	8/15.2	Unnamed: 56	7/2.3	7/10.2	8/15.3	Unnamed: 60	7/2.4	7/10.3	7/11.2	8/15.4
不銹鋼304L	610	GATE VALVE CL800 SW SS A182-F304L BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API  NACE	1	 	 	 	"1"""		PC	V119105	預製	6		5	5	5	0	0	0	0	5	5	0	0	0	0	5	-5	0	0	0	0	-5				0	0	0	0	0	0																						
不銹鋼304L	610	GATE VALVE CL800 SW SS A182-F304L BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API  NACE	0.75	 	 	 	"3/4"""		PC	V119102	預製	7		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼304L	610	GATE VALVE CL800 SW/ FNPT SS A182-F304L BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API  NACE	0.75	 	 	 	"3/4"""		PC	V119140	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼304L	610	GATE VALVE CL800 SW/ FNPT SS A182-F304L BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API  NACE	0.5	 	 	 	"1/2"""		PC	V119139	預製	4		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼304L	620	GLOBE VALVE CL1500 BW SS A182-F304L BODY SS 304L-TR STLD-S&D PLUG-D OS&Y WB API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	V226602	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	-4	0	0	0	0	-4				0	0	0	0	0	0																						
不銹鋼304L	620	GLOBE VALVE CL1500 BW SS A182-F304L BODY SS 304L-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	S-160	 	"1"" S-160"	6.35	PC	V226652	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼304L	620	GLOBE VALVE CL1500 BW SS A351-CF3 BODY SS 304L-TR STLD-S&D PLUG-D OS&Y PSB Y-PAT GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	S-160	 	"6"" S-160"	18.26	PC	V226600	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼304L	620	GLOBE VALVE CL1500 BW SS A351-CF3 BODY SS 304L-TR STLD-S&D PLUG-D OS&Y PSB Y-PAT GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	S-160	 	"4"" S-160"	13.49	PC	V226599	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼304L	630	CHECK VALVE CL150 RF SS A351-CF3 BODY SS 316 AND HF TR API TR #12 SWING BC API ASME  NACE	3	 	 	 	"3"""		PC	V119243	安裝	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼304L	630	CHECK VALVE CL800 SW SS A182-F304L BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC API  NACE	1	 	 	 	"1"""		PC	V119237	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼304L	999	"4"", T-TYPE STRAINER, CL150, BW, SS 304LBODY SS 304L SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-302201	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼304L	999	"4"", T-TYPE STRAINER, CL150, BW, SS 304LBODY SS 304L SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-302202	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	10	 	S-40S	 	"10"" S-40S"	9.27	M	P46002	預製	60		54.1	54.1	54.1	0	0	0	0	54.1	60	0	0	0	0	60	-30	0	0	0	0	-30				30	0	0	0	0	30		30																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	8	 	S-40S	 	"8"" S-40S"	8.18	M	P220756	預製	6		1	1	1	0	0	0	0	1	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	6	 	S-40S	 	"6"" S-40S"	7.11	M	P220718	預製	36		32.3	32.42	32.42	0	0	0	0	32.42	36	0	0	0	0	36	0	0	0	0	0	0				36	0	0	0	0	36		36																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	4	 	S-40S	 	"4"" S-40S"	6.02	M	P220675	預製	30		28.4	28.52	28.52	0	0	0	0	28.52	36	0	0	0	0	36	-6	0	0	0	0	-6				30	0	0	0	0	30		30																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	3	 	S-40S	 	"3"" S-40S"	5.49	M	P220644	預製	6		0.4	0.4	0.4	0	0	0	0	0.4	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	M	P104837	預製	6		3.4	3.4	3.4	0	0	0	0	3.4	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	1.5	 	S-160	 	"1-1/2"" S-160"	7.14	M	P104797	預製	6		0.8	0.8	0.8	0	0	0	0	0.8	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P104741	預製	90		78.60000000000001	78.3	78.3	0	0	0	0	78.3	90	0	0	0	0	90	-6	0	0	0	0	-6				84	0	0	0	0	84		84																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104708	預製	612		110.9	110.9	110.9	0	0	0	0	110.9	126	0	0	0	0	126	-6	0	0	0	0	-6				120	0	0	0	0	120		120																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P80830	預製	108		0.4	0.4	0.4	0	0	0	0	0.4	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	14	 	S-160	 	"14"" S-160"	35.71	M	P137671	預製	48		45.99999999999999	46	46	0	0	0	0	46	54	0	0	0	0	54	-6	0	0	0	0	-6				48	0	0	0	0	48		48																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	12	 	S-160	 	"12"" S-160"	33.32	M	P137605	預製	42		38.2	38.2	38.2	0	0	0	0	38.2	48	0	0	0	0	48	-6	0	0	0	0	-6				42	0	0	0	0	42		42																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	10	 	S-160	 	"10"" S-160"	28.58	M	P137544	預製	18		13.799999999999999	13.799999999999999	13.799999999999999	0	0	0	0	13.799999999999999	18	0	0	0	0	18	0	0	0	0	0	0				18	0	0	0	0	18		18																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	8	 	S-160	 	"8"" S-160"	23.01	M	P137956	預製	30		23.9	23.9	23.9	0	0	0	0	23.9	30	0	0	0	0	30	-6	0	0	0	0	-6				24	0	0	0	0	24		24																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	6	 	S-160	 	"6"" S-160"	18.26	M	P137896	預製	48		43.2	43.20000000000001	43.20000000000001	0	0	0	0	43.20000000000001	48	0	0	0	0	48	0	0	0	0	0	0				48	0	0	0	0	48		48																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	4	 	S-160	 	"4"" S-160"	13.49	M	P137824	預製	60		53.099999999999994	53.09999999999999	53.09999999999999	0	0	0	0	53.09999999999999	60	0	0	0	0	60	0	0	0	0	0	0				60	0	0	0	0	60		60																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance)	3	 	S-160	 	"3"" S-160"	11.13	M	P137775	預製	18		12.600000000000001	12.600000000000001	12.600000000000001	0	0	0	0	12.600000000000001	18	0	0	0	0	18	0	0	0	0	0	0				18	0	0	0	0	18		18																				
不銹鋼321	102	PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -8% tolerance)	16	 	S-160	 	"16"" S-160"	40.49	M	P18927	預製	48		43.2	43.2	43.2	0	0	0	0	43.2	48	0	0	0	0	48	0	0	0	0	0	0				48	0	0	0	0	48		48																				
不銹鋼321	102	PIPE SMLS PE SS A312-TP321  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	M	P76712	預製	6		0.1	0.1	0.1	0	0	0	0	0.1	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS PE SS A312-TP321  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P38929	預製	12		1	7.5	7.5	0	0	0	0	7.5	12	0	0	0	0	12	-6	0	0	0	0	-6				6	0	0	0	0	6		6																				
不銹鋼321	102	PIPE SMLS PE SS A312-TP321  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P38850	預製	30		27.2	27.2	27.2	0	0	0	0	27.2	30	0	0	0	0	30	0	0	0	0	0	0				30	0	0	0	0	30		30																				
不銹鋼321	121	"PIPE NIPPLE SMLS PE/ TE SS A312-TP321 L=100MM(4"") ASME  NACE"	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	PC	P84823	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	301	45 ELBOW CL3000 SW SS A182-F321  ASME  NACE	0.75	 	 	 	"3/4"""		PC	N229466	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	301	45 ELBOW SMLS BW SS A403-WP321  ASME  NACE	10	 	S-40S	 	"10"" S-40S"	9.27	PC	N57462	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	301	45 ELBOW SMLS BW SS A403-WP321  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N144606	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	301	45 ELBOW SMLS BW SS A403-WP321  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	N144573	預製	2		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	301	45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	12	 	S-160	 	"12"" S-160"	33.32	PC	N220944	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0				3	0	0	0	0	3				3																		
不銹鋼321	301	45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	8	 	S-160	 	"8"" S-160"	23.01	PC	N221299	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	301	45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	4	 	S-160	 	"4"" S-160"	13.49	PC	N221166	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0				3	0	0	0	0	3				3																		
不銹鋼321	303	90 ELBOW CL3000 SW SS A182-F321  ASME  NACE	0.75	 	 	 	"1"""		PC	N229665	預製	7		0	7	7	0	0	0	0	7	7	0	0	0	0	7	-7	0	0	0	0	-7				0	0	0	0	0	0																						
不銹鋼321	303	90 ELBOW CL3000 SW SS A182-F321  ASME  NACE	0.75	 	 	 	"3/4"""		PC	N229664	預製	9		9	9	9	0	0	0	0	9	9	0	0	0	0	9	-9	0	0	0	0	-9				0	0	0	0	0	0																						
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	10	 	S-40S	 	"10"" S-40S"	9.27	PC	N57813	預製	10		10	10	10	0	0	0	0	10	10	0	0	0	0	10	0	0	0	0	0	0				10	0	0	0	0	10				10																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	6	 	S-40S	 	"6"" S-40S"	7.11	PC	N231586	預製	13		13	13	13	0	0	0	0	13	13	0	0	0	0	13	0	0	0	0	0	0				13	0	0	0	0	13				13																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	4	 	S-40S	 	"4"" S-40S"	6.02	PC	N231543	預製	9		9	9	9	0	0	0	0	9	9	0	0	0	0	9	0	0	0	0	0	0				9	0	0	0	0	9				9																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	N144169	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0				4	0	0	0	0	4				4																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N144077	預製	69		62	62	62	0	0	0	0	62	62	0	0	0	0	62	0	0	0	0	0	0				62	0	0	0	0	62				62																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	N144045	預製	140		66	66	66	0	0	0	0	66	66	0	0	0	0	66	0	0	0	0	0	0				66	0	0	0	0	66				66																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	PC	N119709	預製	35		2	2	2	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0				2	0	0	0	0	2				2																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per  -8% tolerance)	16	 	S-160	 	"16"" S-160"	40.49	PC	N21358	預製	14		14	14	14	0	0	0	0	14	14	0	0	0	0	14	-1	0	0	0	0	-1				13	0	0	0	0	13				13																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	14	 	S-160	 	"14"" S-160"	35.71	PC	N219634	預製	12		12	12	12	0	0	0	0	12	12	0	0	0	0	12	0	0	0	0	0	0				12	0	0	0	0	12				12																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	12	 	S-160	 	"12"" S-160"	33.32	PC	N219566	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	10	 	S-160	 	"10"" S-160"	28.58	PC	N219502	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	8	 	S-160	 	"8"" S-160"	23.01	PC	N219948	預製	7		7	7	7	0	0	0	0	7	7	0	0	0	0	7	-1	0	0	0	0	-1				6	0	0	0	0	6				6																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	6	 	S-160	 	"6"" S-160"	18.26	PC	N219866	預製	8		8	8	8	0	0	0	0	8	8	0	0	0	0	8	0	0	0	0	0	0				8	0	0	0	0	8				8																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	4	 	S-160	 	"4"" S-160"	13.49	PC	N219792	預製	12		12	12	12	0	0	0	0	12	12	0	0	0	0	12	0	0	0	0	0	0				12	0	0	0	0	12				12																		
不銹鋼321	303	90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	3	 	S-160	 	"3"" S-160"	11.13	PC	N219743	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0				4	0	0	0	0	4				4																		
不銹鋼321	311	TEE CL3000 SW SS A182-F321  ASME  NACE	0.75	 	 	 	"1"""		PC	S280947	預製	1		0	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	311	TEE CL3000 SW SS A182-F321  ASME  NACE	0.75	 	 	 	"3/4"""		PC	S280946	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE	10	 	S-40S	 	"10"" S-40S"	9.27	PC	S139887	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE	6	 	S-40S	 	"6"" S-40S"	7.11	PC	S284095	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0				3	0	0	0	0	3				3																		
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE	4	 	S-40S	 	"4"" S-40S"	6.02	PC	S284052	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S192978	預製	11		10	10	10	0	0	0	0	10	10	0	0	0	0	10	0	0	0	0	0	0				10	0	0	0	0	10				10																		
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	S192935	預製	41		25	25	25	0	0	0	0	25	25	0	0	0	0	25	0	0	0	0	0	0				25	0	0	0	0	25				25																		
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	10	 	S-160	 	"10"" S-160"	28.58	PC	S344028	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	311	TEE SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	3	 	S-160	 	"3"" S-160"	11.13	PC	S344258	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	312	REDU. TEE SMLS BW SS A403-WP321  ASME  NACE	4	2	S-40S	S-80S	"4"" S-40S X 2"" S-80S"		PC	R164556	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	312	REDU. TEE SMLS BW SS A403-WP321  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"		PC	R971238	預製	9		9	9	9	0	0	0	0	9	9	0	0	0	0	9	-1	0	0	0	0	-1				8	0	0	0	0	8				8																		
不銹鋼321	312	REDU. TEE SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	12	8	S-160	S-160	"12"" S-160 X 8"" S-160"		PC	R1544289	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
不銹鋼321	312	REDU. TEE SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	3	2	S-160	S-160	"3"" S-160 X 2"" S-160"		PC	R1545207	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0				4	0	0	0	0	4				4																		
不銹鋼321	331	SOCKOLET CL3000 SW SS A182-F321  MSS  NACE	4	0.75	 	 	"4"" X 3/4"""		PC	S281338	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	331	SOCKOLET CL3000 SW SS A182-F321  MSS  NACE	4	1	 	 	"4"" X 1"""		PC	S281339	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	16	0.75	S-160	S-160	"16"" S-160 X 3/4"" S-160"		PC	R981546	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	16	2	S-160	S-160	"16"" S-160 X 2"" S-160"		PC	R981790	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	16	1.5	S-160	S-160	"16"" S-160 X 1-1/2"" S-160"		PC	R981706	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	16	1	S-160	S-160	"16"" S-160 X 1"" S-160"		PC	R981614	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	14	0.75	S-160	S-160	"14"" S-160 X 3/4"" S-160"		PC	R980742	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	14	2	S-160	S-160	"14"" S-160 X 2"" S-160"		PC	R980988	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	14	1.5	S-160	S-160	"14"" S-160 X 1-1/2"" S-160"		PC	R980903	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	14	1	S-160	S-160	"14"" S-160 X 1"" S-160"		PC	R980812	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	10	1	S-160	S-160	"10"" S-160 X 1"" S-160"		PC	R979322	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	8	2	S-160	S-160	"8"" S-160 X 2"" S-160"		PC	R984242	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	8	1	S-160	S-160	"8"" S-160 X 1"" S-160"		PC	R984061	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	6	1.5	S-160	S-160	"6"" S-160 X 1-1/2"" S-160"		PC	R983658	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	-2	0	0	0	0	-2				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	4	0.75	S-160	S-160	"4"" S-160 X 3/4"" S-160"		PC	R983018	預製	0		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	3	0.75	S-160	S-160	"3"" S-160 X 3/4"" S-160"		PC	R982728	預製	8		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	3	1	S-160	S-160	"3"" S-160 X 1"" S-160"		PC	R982780	預製	8		8	8	8	0	0	0	0	8	8	0	0	0	0	8	-8	0	0	0	0	-8				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE	2	0.75	S-160	S-160	"2"" S-160 X 3/4"" S-160"		PC	R982317	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	332	WELDOLET  BW SS A182-F321  MSS  NACE (minimum thickness per -7% tolerance)	10	3	S-160	S-160	"10"" S-160 X 3"" S-160"		PC	R1552013	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	-1	0	0	0	0	-1				0	0	0	0	0	0																						
不銹鋼321	351	FULL COUPLING CL3000 SW SS A182-F321  ASME  NACE	0.75	 	 	 	"3/4"""		PC	S283597	預製	3		3	3	3	0	0	0	0	3	3	0	0	0	0	3	-3	0	0	0	0	-3				0	0	0	0	0	0																						
不銹鋼321	363	CONC. REDUCER SMLS BW SS A403-WP321  ASME  NACE	2	1	S-160	S-160	"2"" S-160 X 1"" S-160"		PC	R978045	預製	2		2	2	2	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0				2	0	0	0	0	2				2																		
不銹鋼321	363	CONC. REDUCER SMLS BW SS A403-WP321  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"		PC	R976138	預製	7		6	6	6	0	0	0	0	6	6	0	0	0	0	6	0	0	0	0	0	0				6	0	0	0	0	6				6																		
不銹鋼321	363	CONC. REDUCER SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance)	3	2	S-160	S-160	"3"" S-160 X 2"" S-160"		PC	R1548391	預製	4		4	4	4	0	0	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0				4	0	0	0	0	4				4																		
不銹鋼321	363	ECC. REDUCER SMLS BW SS A403-WP321  ASME  NACE	6	4	S-40S	S-40S	"6"" S-40S X 4"" S-40S"		PC	R349011	預製	1		1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0				1	0	0	0	0	1				1																		
